ID,Date,Element,Data_Value
GMW00035032,2010-07-20,TMIN,151
GMW00035032,2015-02-22,TMAX,73
GMW00035032,2010-07-20,TMAX,298
GMW00034068,2012-02-04,TMAX,-37
GME00121246,2015-11-07,TMAX,191
GMW00034068,2012-02-04,TMIN,-129
GMW00035032,2014-01-10,TMIN,6
GMW00034068,2013-08-07,TMAX,278
GMW00034068,2013-08-07,TMIN,168
GMW00035032,2008-12-11,TMIN,-2
GMW00035032,2008-12-11,TMAX,32
GMW00034068,2007-09-03,TMIN,102
GMW00034068,2015-09-30,TMAX,181
GMW00035032,2014-01-10,TMAX,95
GME00121246,2005-08-17,TMIN,117
GMW00035032,2012-05-09,TMAX,198
GMW00035032,2013-12-30,TMAX,70
GMW00034068,2011-02-15,TMAX,69
GME00121246,2006-05-29,TMAX,146
GMW00035032,2015-12-23,TMAX,122
GMW00034068,2008-11-06,TMAX,123
GMW00035032,2007-11-07,TMIN,60
GMW00035032,2012-08-28,TMIN,127
GMW00034068,2006-10-06,TMIN,110
GMW00034068,2006-10-06,TMAX,180
GMW00035032,2007-11-07,TMAX,90
GMW00035032,2009-03-06,TMAX,56
GMW00035032,2009-03-06,TMIN,40
GMW00034068,2014-10-28,TMAX,86
GME00121246,2008-11-10,TMAX,162
GMW00035032,2015-05-03,TMIN,103
GMW00035032,2013-05-13,TMIN,84
GMW00034068,2014-12-29,TMIN,-84
GMW00034068,2013-11-28,TMAX,16
GME00121246,2014-12-12,TMIN,64
GME00121246,2007-11-16,TMIN,-44
GME00121246,2014-12-12,TMAX,109
GMW00034068,2013-11-28,TMIN,-19
GMW00034068,2011-02-15,TMIN,49
GMW00035032,2012-05-30,TMIN,138
GMW00034068,2008-07-07,TMAX,235
GME00121246,2013-01-31,TMAX,95
GMW00035032,2014-02-21,TMAX,112
GMW00035032,2006-04-01,TMAX,163
GMW00035032,2006-04-01,TMIN,64
GMW00035032,2014-06-14,TMAX,194
GME00121246,2008-09-28,TMAX,190
GMW00035032,2012-11-12,TMAX,87
GMW00035032,2011-05-30,TMAX,315
GMW00035032,2012-11-12,TMIN,17
GMW00035032,2009-06-21,TMIN,112
GME00121246,2008-09-28,TMIN,34
GMW00034068,2008-12-01,TMAX,41
GMW00034068,2008-12-01,TMIN,-22
GME00121246,2010-01-14,TMIN,-25
GMW00035032,2013-06-29,TMAX,212
GMW00035032,2005-04-27,TMAX,180
GMW00034068,2008-12-18,TMAX,39
GMW00034068,2006-01-08,TMAX,46
GMW00035032,2006-05-17,TMAX,213
GMW00035032,2005-04-27,TMIN,64
GMW00035032,2006-05-17,TMIN,117
GMW00035032,2009-05-13,TMIN,93
GMW00035032,2010-04-14,TMIN,56
GMW00035032,2010-04-14,TMAX,148
GMW00034068,2015-12-31,TMAX,73
GMW00034068,2015-12-31,TMIN,-13
GMW00034068,2009-03-14,TMAX,133
GMW00034068,2012-01-30,TMAX,24
GMW00034068,2012-01-30,TMIN,-13
GMW00034068,2009-03-14,TMIN,20
GMW00035032,2014-06-14,TMIN,120
GMW00035032,2006-06-09,TMIN,91
GMW00035032,2010-06-30,TMAX,305
GMW00035032,2006-04-28,TMAX,163
GMW00035032,2006-04-28,TMIN,83
GMW00035032,2006-06-09,TMAX,248
GME00121246,2015-04-06,TMAX,105
GMW00034068,2005-01-24,TMIN,-12
GME00121246,2010-01-14,TMAX,10
GMW00035032,2014-02-21,TMIN,41
GMW00035032,2008-08-11,TMAX,252
GMW00035032,2012-02-07,TMIN,-158
GMW00034068,2007-03-27,TMAX,171
GME00121246,2006-08-11,TMAX,176
GMW00035032,2009-12-29,TMIN,-24
GMW00034068,2007-05-08,TMIN,117
GMW00034068,2014-07-05,TMIN,181
GMW00034068,2014-07-05,TMAX,241
GME00121246,2014-05-12,TMAX,158
GMW00035032,2015-06-10,TMIN,127
GMW00035032,2015-06-10,TMAX,215
GMW00035032,2005-05-26,TMIN,129
GMW00034068,2008-11-03,TMIN,64
GMW00035032,2012-08-08,TMIN,123
GMW00034068,2011-05-18,TMAX,266
GME00121246,2014-08-01,TMIN,138
GMW00034068,2006-12-27,TMIN,-46
GMW00035032,2014-11-03,TMIN,101
GME00121246,2006-08-13,TMIN,90
GME00121246,2007-03-26,TMAX,182
GME00121246,2006-08-11,TMIN,103
GME00121246,2006-03-14,TMIN,-66
GME00121246,2007-10-13,TMIN,45
GME00121246,2009-04-08,TMAX,184
GMW00035032,2006-12-02,TMAX,58
GMW00035032,2012-02-07,TMAX,-75
GMW00035032,2009-12-30,TMIN,19
GMW00034068,2007-03-27,TMIN,48
GMW00035032,2006-12-02,TMIN,-5
GMW00035032,2010-01-15,TMIN,-11
GMW00035032,2010-01-15,TMAX,9
GMW00035032,2009-06-21,TMAX,175
GME00121246,2010-06-28,TMIN,137
GME00121246,2012-12-15,TMAX,96
GME00121246,2012-12-15,TMIN,49
GMW00035032,2006-09-08,TMIN,102
GMW00035032,2013-11-04,TMIN,54
GMW00034068,2007-11-30,TMIN,5
GMW00035032,2015-05-03,TMAX,167
GME00121246,2014-12-31,TMIN,9
GME00121246,2009-04-08,TMIN,105
GMW00035032,2009-12-29,TMAX,25
GMW00034068,2009-12-15,TMAX,16
GME00121246,2015-04-06,TMIN,-20
GMW00035032,2008-08-11,TMIN,159
GME00121246,2015-12-02,TMIN,80
GMW00035032,2005-03-14,TMAX,95
GMW00034068,2010-12-17,TMIN,-96
GME00121246,2013-11-29,TMAX,50
GMW00035032,2015-05-04,TMAX,226
GMW00034068,2007-01-01,TMIN,12
GMW00035032,2008-02-22,TMIN,70
GME00121246,2008-06-19,TMIN,113
GME00121246,2013-11-29,TMIN,15
GMW00035032,2011-01-06,TMAX,87
GMW00035032,2009-05-13,TMAX,195
GMW00034068,2011-08-13,TMIN,163
GMW00034068,2012-12-27,TMIN,63
GMW00034068,2011-08-13,TMAX,253
GMW00035032,2006-04-18,TMIN,42
GME00121246,2010-01-20,TMIN,4
GME00121246,2010-01-20,TMAX,43
GMW00034068,2012-11-05,TMAX,97
GMW00034068,2012-12-27,TMAX,89
GME00121246,2008-06-19,TMAX,258
GME00121246,2009-06-13,TMIN,57
GMW00034068,2010-12-17,TMAX,-1
GME00121246,2013-03-17,TMIN,-4
GME00121246,2010-02-08,TMIN,-46
GMW00035032,2013-04-06,TMIN,22
GMW00035032,2013-04-06,TMAX,63
GME00121246,2013-03-17,TMAX,47
GME00121246,2010-08-20,TMIN,99
GMW00035032,2006-01-20,TMAX,60
GMW00035032,2006-01-20,TMIN,19
GMW00035032,2006-09-08,TMAX,212
GME00121246,2006-12-07,TMAX,101
GMW00034068,2006-12-02,TMIN,4
GME00121246,2006-12-07,TMIN,65
GMW00035032,2008-12-31,TMAX,-6
GMW00034068,2006-12-02,TMAX,95
GME00121246,2015-12-02,TMAX,115
GME00121246,2009-06-13,TMAX,240
GMW00035032,2006-11-16,TMAX,185
GME00121246,2007-03-12,TMIN,-13
GMW00035032,2008-02-22,TMAX,113
GMW00035032,2006-11-16,TMIN,54
GMW00034068,2009-12-25,TMIN,26
GMW00034068,2013-01-06,TMIN,65
GME00121246,2012-03-05,TMAX,75
GMW00034068,2014-09-09,TMAX,231
GME00121246,2011-06-07,TMIN,138
GMW00035032,2013-06-29,TMIN,95
GME00121246,2012-03-05,TMIN,16
GME00121246,2009-06-22,TMAX,186
GMW00035032,2006-09-09,TMAX,227
GME00121246,2009-06-22,TMIN,105
GME00121246,2010-05-23,TMIN,111
GMW00034068,2007-12-06,TMAX,110
GMW00035032,2010-06-13,TMIN,112
GMW00035032,2010-06-13,TMAX,196
GMW00034068,2014-09-09,TMIN,115
GMW00035032,2011-01-06,TMIN,-29
GMW00035032,2006-09-09,TMIN,83
GMW00034068,2013-01-06,TMAX,97
GMW00035032,2007-09-26,TMIN,55
GMW00035032,2006-11-18,TMIN,57
GMW00035032,2014-10-11,TMAX,182
GME00121246,2007-03-12,TMAX,171
GMW00035032,2015-04-27,TMAX,145
GMW00035032,2006-11-18,TMAX,134
GMW00034068,2009-12-15,TMIN,-28
GME00121246,2007-04-25,TMIN,110
GME00121246,2009-05-24,TMAX,292
GMW00035032,2010-06-30,TMIN,167
GME00121246,2010-05-23,TMAX,259
GME00121246,2006-08-13,TMAX,189
GMW00035032,2006-08-20,TMAX,221
GMW00034068,2007-12-06,TMIN,52
GMW00034068,2009-12-25,TMAX,89
GMW00034068,2012-10-28,TMAX,63
GMW00034068,2012-10-28,TMIN,-29
GMW00035032,2006-08-20,TMIN,153
GMW00035032,2015-04-27,TMIN,82
GMW00034068,2010-08-20,TMIN,108
GMW00034068,2014-03-12,TMIN,31
GMW00034068,2014-03-12,TMAX,200
GMW00034068,2009-11-21,TMIN,65
GME00121246,2014-08-01,TMAX,279
GMW00034068,2011-11-29,TMIN,2
GMW00034068,2012-12-04,TMIN,14
GMW00034068,2005-09-27,TMIN,142
GMW00034068,2007-06-09,TMAX,280
GMW00034068,2014-09-08,TMAX,260
GME00121246,2009-03-21,TMIN,-48
GME00121246,2011-10-24,TMAX,137
GME00121246,2013-09-04,TMAX,278
GMW00035032,2013-03-08,TMAX,172
GME00121246,2011-10-24,TMIN,-7
GMW00034068,2012-07-25,TMIN,150
GMW00034068,2012-07-25,TMAX,332
GMW00035032,2013-03-08,TMIN,69
GMW00034068,2007-06-09,TMIN,146
GMW00035032,2010-06-07,TMAX,232
GME00121246,2015-12-26,TMIN,62
GMW00035032,2013-05-01,TMAX,182
GMW00035032,2009-11-24,TMAX,136
GMW00034068,2012-12-04,TMAX,45
GMW00035032,2009-11-24,TMIN,88
GMW00035032,2009-01-22,TMAX,60
GME00121246,2012-07-12,TMIN,115
GMW00035032,2012-12-16,TMAX,89
GME00121246,2007-08-09,TMAX,178
GMW00034068,2014-10-13,TMIN,117
GME00121246,2007-08-09,TMIN,141
GME00121246,2010-07-03,TMAX,350
GMW00034068,2013-09-27,TMAX,199
GME00121246,2009-03-21,TMAX,99
GMW00035032,2015-07-24,TMIN,175
GMW00034068,2012-08-04,TMAX,287
GMW00035032,2007-09-21,TMIN,67
GMW00034068,2015-11-08,TMAX,197
GMW00034068,2013-05-17,TMAX,134
GMW00034068,2013-05-17,TMIN,113
GMW00034068,2013-04-28,TMIN,53
GMW00035032,2012-12-16,TMIN,58
GMW00034068,2005-09-27,TMAX,207
GMW00034068,2013-04-28,TMAX,102
GMW00034068,2015-11-08,TMIN,79
GMW00034068,2005-07-20,TMIN,135
GMW00035032,2013-05-01,TMIN,85
GMW00034068,2005-07-20,TMAX,238
GMW00034068,2008-10-17,TMAX,132
GMW00035032,2007-07-02,TMAX,229
GME00121246,2015-12-26,TMAX,137
GME00121246,2006-09-20,TMIN,89
GMW00034068,2010-05-14,TMIN,73
GMW00035032,2015-10-19,TMAX,115
GME00121246,2006-09-20,TMAX,218
GMW00034068,2011-01-06,TMIN,-8
GME00121246,2010-08-25,TMIN,121
GME00121246,2009-09-06,TMAX,202
GMW00034068,2009-11-21,TMAX,145
GMW00034068,2011-10-27,TMAX,128
GMW00034068,2014-09-26,TMAX,214
GME00121246,2008-11-26,TMAX,52
GME00121246,2008-11-26,TMIN,-8
GMW00034068,2006-01-29,TMAX,11
GMW00034068,2014-09-26,TMIN,104
GMW00034068,2012-07-12,TMIN,130
GME00121246,2006-11-14,TMIN,92
GMW00034068,2011-01-06,TMAX,86
GMW00035032,2007-01-24,TMIN,-40
GMW00035032,2005-05-12,TMIN,41
GMW00034068,2012-08-04,TMIN,119
GME00121246,2014-05-02,TMIN,79
GMW00035032,2009-01-22,TMIN,-22
GME00121246,2009-09-06,TMIN,94
GME00121246,2005-10-22,TMAX,182
GMW00034068,2012-07-12,TMAX,212
GMW00034068,2010-07-13,TMAX,304
GMW00035032,2007-01-24,TMAX,-9
GMW00034068,2012-04-30,TMAX,263
GME00121246,2012-10-05,TMAX,186
GME00121246,2012-10-05,TMIN,61
GMW00035032,2010-10-21,TMAX,102
GMW00035032,2010-10-21,TMIN,-2
GME00121246,2015-05-11,TMAX,265
GMW00034068,2009-11-15,TMIN,56
GMW00034068,2010-07-13,TMIN,171
GMW00034068,2012-04-30,TMIN,111
GMW00034068,2013-09-27,TMIN,101
GMW00035032,2009-12-30,TMAX,93
GMW00035032,2005-05-12,TMAX,173
GMW00035032,2013-03-19,TMAX,98
GMW00034068,2007-02-15,TMAX,111
GMW00034068,2007-02-15,TMIN,1
GME00121246,2014-08-08,TMAX,278
GMW00034068,2014-10-13,TMAX,180
GME00121246,2014-08-08,TMIN,136
GMW00035032,2008-03-03,TMAX,94
GMW00035032,2008-03-03,TMIN,8
GME00121246,2011-07-24,TMAX,168
GMW00035032,2014-06-16,TMAX,223
GMW00034068,2013-03-19,TMAX,91
GMW00034068,2013-03-19,TMIN,-3
GME00121246,2007-06-11,TMIN,160
GME00121246,2005-10-22,TMIN,141
GMW00034068,2010-07-22,TMAX,243
GMW00034068,2008-02-15,TMIN,-5
GME00121246,2007-07-16,TMIN,167
GME00121246,2010-07-03,TMIN,179
GMW00034068,2010-07-22,TMIN,179
GMW00035032,2007-02-26,TMAX,93
GMW00035032,2013-03-19,TMIN,-19
GMW00035032,2006-10-13,TMAX,204
GME00121246,2007-03-26,TMIN,77
GMW00035032,2012-09-08,TMIN,105
GMW00035032,2006-10-13,TMIN,146
GMW00034068,2008-11-03,TMAX,143
GMW00034068,2006-12-27,TMAX,5
GMW00035032,2011-09-04,TMIN,191
GMW00035032,2011-09-04,TMAX,261
GMW00035032,2014-11-03,TMAX,147
GME00121246,2007-07-16,TMAX,338
GMW00034068,2015-10-16,TMIN,53
GMW00034068,2015-10-16,TMAX,77
GMW00034068,2011-06-10,TMIN,127
GME00121246,2015-01-06,TMAX,-8
GMW00034068,2007-11-30,TMAX,78
GMW00035032,2007-02-26,TMIN,52
GME00121246,2006-03-14,TMAX,47
GME00121246,2015-01-06,TMIN,-48
GME00121246,2007-06-11,TMAX,239
GMW00035032,2007-03-02,TMIN,36
GMW00035032,2007-03-02,TMAX,106
GME00121246,2008-10-13,TMAX,149
GMW00035032,2005-05-26,TMAX,294
GMW00034068,2009-11-15,TMAX,131
GME00121246,2007-01-11,TMIN,51
GME00121246,2007-01-11,TMAX,100
GMW00035032,2009-11-09,TMAX,74
GMW00035032,2007-09-20,TMIN,69
GME00121246,2015-08-24,TMIN,159
GMW00035032,2009-11-09,TMIN,49
GMW00034068,2012-12-15,TMIN,49
GMW00034068,2012-12-15,TMAX,100
GMW00034068,2011-11-29,TMAX,50
GMW00034068,2011-05-18,TMIN,68
GME00121246,2011-07-24,TMIN,106
GME00121246,2008-10-25,TMIN,31
GMW00035032,2013-11-04,TMAX,128
GMW00034068,2010-05-14,TMAX,115
GME00121246,2014-12-31,TMAX,26
GMW00035032,2007-09-21,TMAX,212
GME00121246,2008-10-13,TMIN,88
GMW00034068,2008-02-15,TMAX,62
GMW00035032,2012-08-08,TMAX,228
GME00121246,2008-10-25,TMAX,150
GMW00034068,2005-01-24,TMAX,20
GMW00034068,2008-07-07,TMIN,136
GMW00034068,2011-06-10,TMAX,230
GME00121246,2012-07-12,TMAX,194
GME00121246,2009-09-05,TMAX,196
GMW00035032,2014-06-16,TMIN,119
GMW00035032,2012-09-08,TMAX,280
GMW00035032,2007-01-14,TMIN,-5
GMW00035032,2007-01-14,TMAX,110
GMW00034068,2010-09-22,TMIN,72
GMW00034068,2010-09-22,TMAX,243
GMW00034068,2014-09-08,TMIN,157
GMW00034068,2006-01-08,TMIN,-43
GMW00034068,2005-02-11,TMAX,71
GMW00035032,2007-09-20,TMAX,189
GME00121246,2006-11-14,TMAX,148
GME00121246,2009-09-05,TMIN,100
GME00121246,2012-04-24,TMIN,64
GMW00035032,2009-09-23,TMIN,119
GMW00035032,2009-02-08,TMIN,3
GME00121246,2010-07-19,TMIN,109
GMW00034068,2007-01-14,TMAX,124
GMW00035032,2007-12-14,TMIN,-17
GMW00034068,2010-11-24,TMAX,66
GMW00035032,2009-09-17,TMAX,212
GME00121246,2007-03-17,TMAX,106
GMW00035032,2009-10-07,TMAX,238
GME00121246,2015-06-30,TMAX,296
GMW00034068,2013-04-07,TMAX,109
GMW00034068,2013-04-07,TMIN,-13
GMW00035032,2009-09-17,TMIN,149
GME00121246,2015-02-26,TMAX,106
GMW00035032,2007-06-20,TMIN,190
GME00121246,2015-02-26,TMIN,29
GMW00034068,2011-01-04,TMIN,-95
GMW00035032,2007-06-20,TMAX,280
GMW00035032,2009-10-07,TMIN,156
GME00121246,2007-03-17,TMIN,40
GMW00035032,2008-06-13,TMAX,172
GMW00034068,2007-01-14,TMIN,-11
GME00121246,2006-04-28,TMIN,77
GME00121246,2009-02-24,TMIN,13
GMW00035032,2013-06-02,TMIN,98
GMW00035032,2013-06-02,TMAX,182
GMW00034068,2007-01-18,TMAX,160
GME00121246,2015-07-21,TMAX,318
GME00121246,2006-12-03,TMAX,151
GME00121246,2006-12-03,TMIN,23
GMW00034068,2010-11-03,TMIN,93
GMW00034068,2010-11-24,TMIN,27
GME00121246,2012-10-21,TMAX,190
GMW00034068,2007-01-18,TMIN,98
GME00121246,2012-10-21,TMIN,75
GMW00035032,2008-06-13,TMIN,98
GME00121246,2005-08-07,TMAX,192
GMW00034068,2007-07-26,TMAX,284
GME00121246,2010-06-30,TMAX,289
GME00121246,2010-07-02,TMAX,331
GME00121246,2006-04-28,TMAX,157
GMW00035032,2005-05-30,TMIN,123
GME00121246,2007-05-26,TMAX,293
GME00121246,2007-05-26,TMIN,154
GME00121246,2015-04-15,TMAX,251
GME00121246,2014-07-01,TMAX,228
GMW00035032,2007-10-18,TMAX,135
GMW00035032,2014-01-05,TMIN,33
GME00121246,2014-07-01,TMIN,82
GME00121246,2010-03-23,TMAX,159
GME00121246,2010-03-23,TMIN,-1
GME00121246,2014-03-17,TMIN,52
GME00121246,2010-09-10,TMIN,131
GMW00035032,2006-08-08,TMIN,170
GMW00035032,2010-09-09,TMIN,133
GME00121246,2007-01-04,TMAX,89
GMW00035032,2009-11-30,TMAX,79
GMW00035032,2010-06-24,TMAX,266
GME00121246,2013-10-22,TMIN,114
GME00121246,2014-03-17,TMAX,147
GME00121246,2011-12-03,TMAX,85
GMW00034068,2005-10-02,TMIN,87
GME00121246,2010-06-30,TMIN,158
GMW00035032,2008-01-19,TMAX,133
GMW00035032,2009-03-17,TMAX,129
GMW00034068,2013-10-18,TMIN,87
GME00121246,2013-06-19,TMAX,355
GME00121246,2013-06-19,TMIN,200
GMW00034068,2013-10-18,TMAX,178
GMW00035032,2008-01-19,TMIN,105
GMW00034068,2013-10-17,TMAX,166
GMW00035032,2005-11-07,TMAX,104
GME00121246,2015-04-15,TMIN,76
GMW00034068,2013-10-17,TMIN,93
GMW00035032,2015-09-25,TMIN,81
GMW00035032,2012-10-31,TMAX,130
GMW00035032,2009-01-08,TMIN,-119
GME00121246,2015-11-30,TMAX,115
GMW00035032,2009-01-08,TMAX,-45
GMW00035032,2012-10-31,TMIN,44
GME00121246,2013-10-22,TMAX,243
GMW00035032,2009-03-17,TMIN,19
GMW00035032,2014-01-05,TMAX,85
GME00121246,2010-07-02,TMIN,161
GME00121246,2008-09-14,TMAX,164
GMW00035032,2015-02-26,TMAX,89
GME00121246,2011-04-02,TMIN,54
GMW00034068,2013-09-25,TMAX,209
GMW00035032,2005-11-07,TMIN,5
GMW00034068,2008-10-02,TMIN,84
GMW00035032,2012-07-28,TMAX,245
GMW00035032,2014-09-12,TMIN,122
GMW00034068,2007-02-16,TMAX,125
GMW00035032,2012-07-28,TMIN,196
GMW00034068,2008-10-02,TMAX,160
GMW00035032,2013-01-13,TMAX,3
GMW00035032,2005-05-30,TMAX,217
GME00121246,2006-11-27,TMIN,35
GMW00034068,2005-12-03,TMAX,75
GME00121246,2006-11-27,TMAX,111
GMW00034068,2010-02-13,TMIN,-54
GMW00034068,2009-04-17,TMIN,90
GMW00035032,2013-01-13,TMIN,-40
GMW00035032,2008-11-24,TMAX,53
GMW00034068,2010-02-13,TMAX,-7
GMW00034068,2007-02-16,TMIN,-16
GMW00034068,2014-06-07,TMAX,309
GMW00035032,2010-05-26,TMIN,124
GMW00034068,2010-02-07,TMIN,15
GMW00034068,2011-11-30,TMIN,-9
GMW00035032,2007-10-18,TMIN,63
GMW00034068,2015-02-12,TMIN,-36
GMW00034068,2014-08-23,TMIN,92
GMW00035032,2011-01-26,TMAX,35
GMW00035032,2014-09-12,TMAX,176
GME00121246,2013-08-24,TMIN,105
GMW00034068,2015-02-12,TMAX,42
GMW00034068,2010-04-18,TMAX,217
GME00121246,2014-05-24,TMAX,197
GMW00035032,2015-02-23,TMIN,4
GME00121246,2009-05-28,TMAX,188
GMW00034068,2011-11-30,TMAX,120
GMW00034068,2010-02-07,TMAX,51
GME00121246,2009-05-28,TMIN,116
GME00121246,2008-07-19,TMAX,253
GMW00034068,2009-04-17,TMAX,112
GME00121246,2008-07-19,TMIN,131
GMW00034068,2015-02-14,TMAX,77
GMW00035032,2008-10-05,TMAX,131
GME00121246,2015-06-30,TMIN,136
GME00121246,2009-02-10,TMAX,84
GMW00035032,2007-09-05,TMAX,183
GMW00035032,2012-11-08,TMAX,97
GMW00035032,2006-01-23,TMAX,-16
GMW00034068,2007-09-26,TMAX,173
GMW00035032,2012-11-08,TMIN,75
GME00121246,2008-09-14,TMIN,65
GME00121246,2012-11-16,TMIN,28
GMW00035032,2015-09-25,TMAX,194
GME00121246,2012-11-16,TMAX,54
GME00121246,2010-02-23,TMIN,74
GMW00035032,2006-01-23,TMIN,-77
GME00121246,2009-02-24,TMAX,58
GMW00034068,2010-11-03,TMAX,149
GME00121246,2005-08-07,TMIN,98
GME00121246,2010-02-23,TMAX,102
GMW00035032,2010-06-10,TMIN,164
GMW00035032,2008-11-24,TMIN,-26
GME00121246,2009-02-10,TMIN,16
GME00121246,2015-03-23,TMIN,-23
GMW00034068,2015-02-14,TMIN,-23
GMW00034068,2013-09-25,TMIN,93
GMW00035032,2009-06-13,TMIN,55
GMW00035032,2009-06-13,TMAX,240
GMW00034068,2009-03-09,TMAX,85
GMW00034068,2009-03-09,TMIN,26
GMW00034068,2011-09-17,TMAX,240
GMW00035032,2010-09-09,TMAX,175
GMW00034068,2007-07-26,TMIN,121
GMW00035032,2012-07-18,TMIN,155
GMW00035032,2012-07-18,TMAX,271
GMW00035032,2008-10-05,TMIN,59
GMW00035032,2011-08-13,TMIN,162
GMW00034068,2011-09-17,TMIN,155
GMW00035032,2007-09-05,TMIN,84
GMW00035032,2011-08-13,TMAX,239
GMW00035032,2015-02-23,TMAX,42
GMW00035032,2010-06-10,TMAX,296
GMW00035032,2010-05-26,TMAX,170
GME00121246,2007-01-04,TMIN,53
GMW00034068,2012-10-07,TMAX,153
GMW00034068,2015-10-02,TMAX,208
GME00121246,2009-06-05,TMAX,157
GME00121246,2015-11-30,TMIN,78
GME00121246,2006-12-31,TMAX,118
GME00121246,2006-05-10,TMIN,75
GMW00034068,2007-04-11,TMAX,210
GMW00035032,2012-01-17,TMAX,21
GMW00035032,2012-01-17,TMIN,-61
GME00121246,2006-05-10,TMAX,226
GMW00035032,2008-09-28,TMIN,48
GME00121246,2007-11-24,TMAX,74
GME00121246,2006-12-31,TMIN,85
GMW00034068,2007-04-11,TMIN,35
GME00121246,2009-10-09,TMAX,169
GME00121246,2005-09-08,TMAX,302
GME00121246,2005-09-08,TMIN,129
GMW00034068,2008-05-31,TMAX,260
GMW00034068,2008-11-23,TMIN,-9
GME00121246,2009-10-09,TMIN,74
GME00121246,2009-06-05,TMIN,66
GMW00034068,2009-08-31,TMAX,284
GME00121246,2013-05-30,TMIN,71
GMW00035032,2007-07-26,TMIN,128
GMW00034068,2010-07-12,TMAX,356
GMW00035032,2014-02-04,TMAX,71
GMW00035032,2009-03-11,TMIN,20
GMW00035032,2007-07-26,TMAX,279
GME00121246,2010-03-14,TMIN,38
GMW00035032,2005-08-28,TMAX,248
GMW00035032,2005-08-28,TMIN,84
GMW00034068,2013-07-03,TMIN,165
GMW00034068,2013-07-03,TMAX,201
GMW00034068,2013-11-07,TMAX,156
GMW00034068,2009-08-31,TMIN,79
GMW00034068,2007-07-23,TMAX,262
GMW00035032,2015-01-19,TMIN,-14
GMW00034068,2015-10-02,TMIN,45
GMW00034068,2013-11-07,TMIN,127
GMW00035032,2015-02-26,TMIN,25
GMW00034068,2006-02-24,TMAX,71
GMW00034068,2007-08-12,TMAX,262
GMW00034068,2006-02-18,TMAX,111
GME00121246,2015-07-25,TMIN,125
GMW00035032,2007-11-17,TMIN,9
GME00121246,2011-12-28,TMIN,42
GMW00034068,2013-06-23,TMAX,213
GME00121246,2015-11-13,TMIN,41
GME00121246,2006-04-25,TMIN,85
GME00121246,2015-11-13,TMAX,126
GME00121246,2012-12-10,TMAX,36
GME00121246,2012-12-10,TMIN,7
GME00121246,2007-03-08,TMIN,-13
GMW00034068,2007-06-18,TMAX,273
GMW00034068,2007-09-26,TMIN,50
GME00121246,2007-03-08,TMAX,126
GMW00034068,2012-01-01,TMAX,127
GME00121246,2009-03-11,TMIN,20
GMW00035032,2014-05-20,TMAX,283
GMW00034068,2012-01-01,TMIN,85
GME00121246,2011-12-28,TMAX,68
GMW00034068,2007-08-12,TMIN,127
GMW00034068,2013-06-23,TMIN,148
GME00121246,2006-04-25,TMAX,225
GMW00035032,2010-08-01,TMAX,282
GMW00035032,2012-09-30,TMAX,177
GMW00035032,2006-03-26,TMIN,109
GMW00035032,2010-08-01,TMIN,162
GME00121246,2009-10-11,TMAX,159
GME00121246,2009-10-11,TMIN,98
GMW00035032,2006-09-17,TMIN,161
GMW00035032,2006-09-17,TMAX,225
GMW00035032,2009-03-11,TMAX,91
GMW00034068,2011-12-29,TMIN,48
GMW00034068,2014-09-30,TMIN,128
GMW00034068,2014-09-30,TMAX,215
GMW00035032,2012-09-30,TMIN,35
GMW00034068,2008-05-31,TMIN,137
GMW00034068,2006-02-18,TMIN,39
GMW00034068,2011-12-29,TMAX,69
GMW00034068,2007-03-31,TMIN,36
GMW00034068,2007-03-31,TMAX,115
GME00121246,2013-05-30,TMAX,171
GME00121246,2014-12-01,TMAX,46
GMW00034068,2011-11-19,TMIN,4
GME00121246,2015-09-06,TMAX,168
GMW00035032,2014-01-12,TMIN,-27
GMW00034068,2012-03-13,TMIN,1
GMW00034068,2012-03-04,TMAX,117
GMW00034068,2012-09-23,TMIN,88
GMW00034068,2006-02-24,TMIN,9
GMW00035032,2007-12-14,TMAX,25
GMW00034068,2013-05-05,TMAX,221
GMW00034068,2012-03-13,TMAX,114
GMW00034068,2008-04-22,TMIN,96
GME00121246,2009-03-31,TMAX,153
GMW00034068,2010-07-12,TMIN,173
GMW00035032,2006-08-08,TMAX,234
GMW00034068,2007-05-30,TMAX,192
GMW00034068,2007-05-30,TMIN,49
GMW00034068,2010-04-06,TMIN,-6
GME00121246,2011-06-09,TMIN,101
GMW00034068,2012-09-23,TMAX,199
GMW00034068,2005-10-02,TMAX,148
GME00121246,2007-07-17,TMAX,281
GME00121246,2011-06-09,TMAX,191
GMW00034068,2006-10-07,TMAX,171
GMW00034068,2008-11-23,TMAX,32
GME00121246,2010-09-10,TMAX,206
GME00121246,2012-02-16,TMIN,1
GME00121246,2012-02-16,TMAX,71
GMW00035032,2007-12-27,TMAX,9
GMW00034068,2009-05-27,TMIN,85
GMW00034068,2009-05-27,TMAX,204
GMW00035032,2011-01-03,TMIN,-30
GMW00034068,2007-09-01,TMAX,222
GMW00034068,2012-03-04,TMIN,50
GMW00034068,2007-09-01,TMIN,120
GMW00034068,2012-10-07,TMIN,42
GME00121246,2014-04-11,TMIN,61
GMW00035032,2014-01-12,TMAX,73
GME00121246,2009-03-31,TMIN,-13
GMW00035032,2011-01-03,TMAX,14
GME00121246,2010-07-19,TMAX,281
